8/7/2020
11:21:36 AM

0, CH+=0, CH-=199, Range=0-5, y=(a-1.625)/.32
1, CH+=1, CH-=199, Range=0-5, y=(b-1.63)/.33


Time	v0	v1	y0	y1
10.348000	0.882369	1.561121	-2.320721	-0.208726
10.350000	1.758386	1.470049	0.416830	-0.484699
10.352000	1.753322	1.267669	0.401006	-1.097972
10.354000	2.193862	1.996238	1.777694	1.109813
10.356000	1.206445	1.783739	-1.307985	0.465875
10.358000	1.657112	1.743263	0.100350	0.343221
10.360000	1.373546	1.545942	-0.785793	-0.254721
10.362000	1.874850	1.272729	0.780782	-1.082640
10.364000	2.639466	1.844453	3.170206	0.649857
10.366000	0.968452	1.854572	-2.051713	0.680521
10.368000	1.712813	1.778679	0.274414	0.450544
10.370000	0.755777	1.596537	-2.716321	-0.101403
10.372000	1.824214	1.358740	0.622542	-0.821999
10.374000	2.254626	1.464990	1.967582	-0.500030
10.376000	1.631794	1.976000	0.021230	1.048485
10.378000	1.439374	1.753382	-0.580082	0.373884
10.380000	1.292527	1.773620	-1.038977	0.435212
10.382000	1.586221	1.454871	-0.121186	-0.530694
10.384000	2.041952	1.282848	1.302974	-1.051977
10.386000	2.325518	1.965881	2.189118	1.017822
10.388000	1.054534	1.803977	-1.782705	0.527203
10.390000	1.758386	1.839393	0.416830	0.634526
10.392000	0.857051	1.530764	-2.399841	-0.300717
10.394000	2.031824	1.303086	1.271326	-0.990649
10.396000	2.406537	1.702787	2.442302	0.220566
10.398000	1.170999	1.900108	-1.418753	0.818508
10.400000	1.490011	1.758441	-0.421842	0.389216
10.402000	0.963388	1.738203	-2.067537	0.327889
10.404000	1.667239	1.353681	0.131998	-0.837331
10.406000	1.991315	1.389097	1.144734	-0.730008
10.408000	2.041952	1.970941	1.302974	1.033153
10.410000	1.363419	1.768560	-0.817441	0.419880
10.412000	1.707749	1.920346	0.258590	0.879835
10.414000	0.917815	1.414395	-2.209953	-0.653349
10.416000	2.285008	1.333443	2.062526	-0.898658
10.418000	2.269817	1.874810	2.015054	0.741848
10.420000	1.150744	1.819155	-1.482049	0.573198
10.422000	1.500138	1.839393	-0.390194	0.634526
10.424000	0.512721	1.601597	-3.475873	-0.086071
10.426000	2.183735	1.318264	1.746046	-0.944654
10.428000	1.945742	1.530764	1.002318	-0.300717
10.430000	1.839405	1.915286	0.670014	0.864503
10.432000	1.464692	1.758441	-0.500962	0.389216
10.434000	1.530520	1.920346	-0.295250	0.879835
10.436000	1.429247	1.338502	-0.611730	-0.883326
10.438000	2.041952	1.404276	1.302974	-0.684013
10.440000	2.209053	1.920346	1.825166	0.879835
10.442000	1.084916	1.758441	-1.687761	0.389216
10.444000	1.824214	1.945643	0.622542	0.956494
10.446000	0.386129	1.449811	-3.871473	-0.546026
10.448000	2.355900	1.348621	2.284062	-0.852663
10.450000	2.168544	1.697727	1.698574	0.205234
10.452000	1.525456	1.829274	-0.311074	0.603862
10.454000	1.733067	1.824215	0.337710	0.588530
10.456000	0.735523	1.793858	-2.779617	0.496539
10.458000	2.198926	1.308145	1.793518	-0.975317
10.460000	1.783704	1.459930	0.495950	-0.515362
10.462000	2.158416	1.889989	1.666926	0.787844
10.464000	1.241890	1.763501	-1.197217	0.404548
10.466000	1.748258	2.006357	0.385182	1.140476
10.468000	1.130489	1.308145	-1.545345	-0.975317
10.470000	2.062206	1.419454	1.366270	-0.638017
10.472000	2.249563	1.778679	1.951758	0.450544
10.474000	1.181126	1.763501	-1.387105	0.404548
10.476000	1.601412	1.910227	-0.073714	0.849171
10.478000	0.294982	1.586418	-4.156305	-0.132066
10.480000	2.122971	1.373919	1.556158	-0.776004
10.482000	1.778640	1.535823	0.480126	-0.285385
10.484000	1.859659	1.834334	0.733310	0.619194
10.486000	1.591284	1.824215	-0.105362	0.588530
10.488000	1.257081	1.991179	-1.149745	1.094481
10.490000	1.652048	1.303086	0.084526	-0.990649
10.492000	1.935614	1.480168	0.970670	-0.454035
10.494000	2.279945	1.824215	2.046702	0.588530
10.496000	1.414056	1.748322	-0.659202	0.358552
10.498000	1.348228	2.016476	-0.864913	1.171140
10.500000	0.553230	1.409335	-3.349281	-0.668681
10.502000	2.128034	1.439692	1.571982	-0.576690
10.504000	1.950806	1.596537	1.018142	-0.101403
10.506000	1.788768	1.768560	0.511774	0.419880
10.508000	1.733067	1.910227	0.337710	0.849171
10.510000	1.003898	1.778679	-1.940945	0.450544
10.512000	2.077397	1.389097	1.413742	-0.730008
10.514000	1.839405	1.495347	0.670014	-0.408039
10.516000	2.092589	1.803977	1.461214	0.527203
10.518000	1.449501	1.824215	-0.548434	0.588530
10.520000	1.520393	2.062012	-0.326898	1.309126
10.522000	1.029216	1.313205	-1.861825	-0.959986
10.524000	2.128034	1.485228	1.571982	-0.438703
10.526000	2.031824	1.662311	1.271326	0.097911
10.528000	1.758386	1.763501	0.416830	0.404548
10.530000	1.307718	1.976000	-0.991505	1.048485
10.532000	0.532975	1.520645	-3.412577	-0.331380
10.534000	2.107780	1.449811	1.508686	-0.546026
10.536000	1.753322	1.500406	0.401006	-0.392708
10.538000	2.173607	1.748322	1.714398	0.358552
10.540000	1.338100	1.910227	-0.896561	0.849171
10.542000	1.464692	1.920346	-0.500962	0.879835
10.544000	1.555839	1.338502	-0.216130	-0.883326
10.546000	1.930551	1.505466	0.954846	-0.377376
10.548000	2.011570	1.642073	1.208030	0.036584
10.550000	1.652048	1.839393	0.084526	0.634526
10.552000	1.181126	2.006357	-1.387105	1.140476
10.554000	0.613994	1.384038	-3.159393	-0.745340
10.556000	2.087525	1.495347	1.445390	-0.408039
10.558000	1.535584	1.505466	-0.279426	-0.377376
10.560000	2.335645	1.783739	2.220766	0.465875
10.562000	1.459629	1.981060	-0.516786	1.063817
10.564000	1.044407	1.712906	-1.814353	0.251230
10.566000	2.026761	1.429573	1.255502	-0.607353
10.568000	1.783704	1.515585	0.495950	-0.346712
10.570000	2.259690	1.667370	1.983406	0.113243
10.572000	1.378610	1.935524	-0.769969	0.925830
10.574000	1.333037	1.950703	-0.912385	0.971826
10.576000	1.135553	1.368859	-1.529521	-0.791335
10.578000	2.143225	1.520645	1.619454	-0.331380
10.580000	1.646985	1.459930	0.068702	-0.515362
10.582000	2.097652	1.895048	1.477038	0.803176
10.584000	1.029216	1.945643	-1.861825	0.956494
10.586000	0.831732	1.505466	-2.478961	-0.377376
10.588000	2.067270	1.510525	1.382094	-0.362044
10.590000	1.520393	1.449811	-0.326898	-0.546026
10.592000	2.644530	1.763501	3.186030	0.404548
10.594000	1.236827	1.986119	-1.213041	1.079149
10.596000	1.500138	1.839393	-0.390194	0.634526
10.598000	1.540647	1.414395	-0.263602	-0.653349
10.600000	1.895105	1.535823	0.844078	-0.285385
10.602000	2.036888	1.495347	1.287150	-0.408039
10.604000	1.743195	1.976000	0.369358	1.048485
10.606000	0.943133	1.905167	-2.130833	0.833839
10.608000	0.907688	1.419454	-2.241601	-0.638017
10.610000	2.031824	1.556061	1.271326	-0.224057
10.612000	1.282400	1.353681	-1.070625	-0.837331
10.614000	2.745803	1.900108	3.502510	0.818508
10.616000	1.003898	1.950703	-1.940945	0.971826
10.618000	1.373546	1.692668	-0.785793	0.189902
10.620000	1.910296	1.500406	0.891550	-0.392708
10.622000	1.515329	1.449811	-0.342722	-0.546026
10.624000	2.512874	1.652192	2.774606	0.067248
10.626000	1.044407	2.006357	-1.814353	1.140476
10.628000	1.434310	1.849512	-0.595906	0.665189
10.630000	1.049471	1.429573	-1.798529	-0.607353
10.632000	1.869787	1.540883	0.764958	-0.270053
10.634000	1.773577	1.358740	0.464302	-0.821999
10.636000	2.224244	2.046833	1.872638	1.263131
10.638000	0.998834	1.874810	-1.956769	0.741848
10.640000	1.079853	1.556061	-1.703585	-0.224057
10.642000	2.047015	1.576299	1.318798	-0.162730
10.644000	1.520393	1.348621	-0.326898	-0.852663
10.646000	2.983796	1.839393	4.246238	0.634526
10.648000	0.872242	1.955762	-2.352369	0.987158
10.650000	1.753322	1.798917	0.401006	0.511871
10.652000	1.495074	1.490287	-0.406018	-0.423371
10.654000	1.662176	1.470049	0.116174	-0.484699
10.656000	2.285008	1.444752	2.062526	-0.561358
10.658000	1.343164	2.041774	-0.880737	1.247799
10.660000	1.150744	1.798917	-1.482049	0.511871
10.662000	0.968452	1.495347	-2.051713	-0.408039
10.664000	1.631794	1.566180	0.021230	-0.193394
10.666000	1.515329	1.267669	-0.342722	-1.097972
10.668000	2.654657	1.965881	3.217678	1.017822
10.670000	0.993770	1.849512	-1.972593	0.665189
10.672000	1.540647	1.733144	-0.263602	0.312557
10.674000	1.535584	1.551002	-0.279426	-0.239389
10.676000	1.768513	1.378978	0.448478	-0.760672
10.678000	2.725548	1.662311	3.439214	0.097911
10.680000	0.907688	1.920346	-2.241601	0.879835
10.682000	1.490011	1.778679	-0.421842	0.450544
10.684000	1.029216	1.500406	-1.861825	-0.392708
10.686000	1.793831	1.480168	0.527598	-0.454035
10.688000	1.890041	1.282848	0.828254	-1.051977
10.690000	2.006506	2.011417	1.192206	1.155808
10.692000	1.277336	1.778679	-1.086449	0.450544
10.694000	1.444438	1.647132	-0.564258	0.051916
10.696000	1.571030	1.566180	-0.168658	-0.193394
10.698000	1.682431	1.262610	0.179470	-1.113304
10.700000	2.750867	1.889989	3.518334	0.787844
10.702000	0.912751	1.854572	-2.225777	0.680521
10.704000	1.773577	1.788798	0.464302	0.481207
10.706000	0.927942	1.561121	-2.178305	-0.208726
10.708000	1.884978	1.389097	0.812430	-0.730008
10.710000	2.497683	1.530764	2.727134	-0.300717
10.712000	1.287464	1.960822	-1.054801	1.002490
10.714000	1.348228	1.748322	-0.864913	0.358552
10.716000	1.059598	1.642073	-1.766881	0.036584
10.718000	1.738131	1.485228	0.353534	-0.438703
10.720000	1.763449	1.247431	0.432654	-1.159300
10.722000	2.345772	1.976000	2.252414	1.048485
10.724000	1.095044	1.803977	-1.656113	0.527203
10.726000	1.763449	1.783739	0.432654	0.465875
10.728000	1.181126	1.540883	-1.387105	-0.270053
10.730000	1.864723	1.282848	0.749134	-1.051977
10.732000	2.578702	1.773620	2.980318	0.435212
10.734000	0.988706	1.889989	-1.988417	0.787844
10.736000	1.545711	1.763501	-0.247778	0.404548
10.738000	0.770968	1.652192	-2.668849	0.067248
10.740000	1.697622	1.373919	0.226942	-0.776004
10.742000	2.117907	1.409335	1.540334	-0.668681
10.744000	1.879914	1.991179	0.796606	1.094481
10.746000	1.464692	1.773620	-0.500962	0.435212
10.748000	1.500138	1.854572	-0.390194	0.680521
10.750000	1.353291	1.449811	-0.849089	-0.546026
10.752000	2.122971	1.292967	1.556158	-1.021313
10.754000	2.360964	1.940584	2.299886	0.941162
10.756000	1.049471	1.824215	-1.798529	0.588530
10.758000	1.611539	1.834334	-0.042066	0.619194
10.760000	0.674758	1.571240	-2.969505	-0.178062
10.762000	2.031824	1.303086	1.271326	-0.990649
10.764000	2.350836	1.616775	2.268238	-0.040075
10.766000	1.429247	1.915286	-0.611730	0.864503
10.768000	1.581157	1.748322	-0.137010	0.358552
10.770000	1.302655	1.834334	-1.007329	0.619194
10.772000	1.565966	1.343562	-0.184482	-0.867995
10.774000	2.031824	1.368859	1.271326	-0.791335
10.776000	2.097652	1.945643	1.477038	0.956494
10.778000	1.236827	1.768560	-1.213041	0.419880
10.780000	1.773577	1.925405	0.464302	0.895167
10.782000	0.634249	1.429573	-3.096097	-0.607353
10.784000	2.300199	1.328383	2.109998	-0.913990
10.786000	2.285008	1.798917	2.062526	0.511871
10.788000	1.236827	1.824215	-1.213041	0.588530
10.790000	1.565966	1.819155	-0.184482	0.573198
10.792000	0.669695	1.697727	-2.985329	0.205234
10.794000	2.107780	1.313205	1.508686	-0.959986
10.796000	1.869787	1.480168	0.764958	-0.454035
10.798000	1.996379	1.900108	1.160558	0.818508
10.800000	1.343164	1.773620	-0.880737	0.435212
10.802000	1.657112	1.965881	0.100350	1.017822
10.804000	1.206445	1.318264	-1.307985	-0.944654
10.806000	2.031824	1.399216	1.271326	-0.699344
10.808000	2.264754	1.884929	1.999230	0.772512
10.810000	1.049471	1.763501	-1.798529	0.404548
10.812000	1.657112	1.930465	0.100350	0.910499
10.814000	0.254473	1.515585	-4.282897	-0.346712
10.816000	2.244499	1.333443	1.935934	-0.898658
10.818000	2.072334	1.637013	1.397918	0.021252
10.820000	1.717876	1.839393	0.290238	0.634526
10.822000	1.793831	1.824215	0.527598	0.588530
10.824000	0.993770	1.895048	-1.972593	0.803176
10.826000	2.057143	1.298026	1.350446	-1.005981
10.828000	1.839405	1.454871	0.670014	-0.530694
10.830000	2.219180	1.879869	1.856814	0.757180
10.832000	1.246954	1.753382	-1.181393	0.373884
10.834000	1.702685	2.006357	0.242766	1.140476
10.836000	0.836796	1.343562	-2.463137	-0.867995
10.838000	2.122971	1.414395	1.556158	-0.653349
10.840000	2.254626	1.717965	1.967582	0.266561
10.842000	1.353291	1.768560	-0.849089	0.419880
10.844000	1.712813	1.900108	0.274414	0.818508
10.846000	0.563357	1.692668	-3.317633	0.189902
10.848000	2.107780	1.373919	1.508686	-0.776004
10.850000	1.803959	1.515585	0.559246	-0.346712
10.852000	1.945742	1.829274	1.002318	0.603862
10.854000	1.479883	1.814096	-0.453490	0.557866
10.856000	1.408992	2.051893	-0.675026	1.278463
10.858000	1.363419	1.298026	-0.817441	-1.005981
10.860000	1.960933	1.475109	1.049790	-0.469367
10.862000	2.249563	1.773620	1.951758	0.435212
10.864000	1.474820	1.748322	-0.469314	0.358552
10.866000	1.206445	1.991179	-1.307985	1.094481
10.868000	0.482339	1.459930	-3.570817	-0.515362
10.870000	2.052079	1.424514	1.334622	-0.622685
10.872000	1.803959	1.551002	0.559246	-0.239389
10.874000	1.945742	1.753382	1.002318	0.373884
10.876000	1.636857	1.910227	0.037054	0.849171
10.878000	1.206445	1.854572	-1.307985	0.680521
10.880000	1.895105	1.348621	0.844078	-0.852663
10.882000	1.874850	1.500406	0.780782	-0.392708
10.884000	2.077397	1.763501	1.413742	0.404548
10.886000	1.510265	1.814096	-0.358546	0.557866
10.888000	1.388737	2.056952	-0.738321	1.293795
10.890000	0.781096	1.338502	-2.637201	-0.883326
10.892000	2.148289	1.485228	1.635278	-0.438703
10.894000	1.874850	1.606656	0.780782	-0.070739
10.896000	1.940678	1.763501	0.986494	0.404548
10.898000	1.449501	1.970941	-0.548434	1.033153
10.900000	0.750714	1.611716	-2.732145	-0.055407
10.902000	2.122971	1.434633	1.556158	-0.592022
10.904000	1.814086	1.500406	0.590894	-0.392708
10.906000	2.219180	1.728084	1.856814	0.297225
10.908000	1.262145	1.910227	-1.133921	0.849171
10.910000	1.505202	1.950703	-0.374370	0.971826
10.912000	1.338100	1.333443	-0.896561	-0.898658
10.914000	2.001442	1.500406	1.176382	-0.392708
10.916000	1.920423	1.576299	0.923198	-0.162730
10.918000	1.824214	1.839393	0.622542	0.634526
10.920000	1.105171	1.981060	-1.624465	1.063817
10.922000	0.629185	1.429573	-3.111921	-0.607353
10.924000	2.062206	1.490287	1.366270	-0.423371
10.926000	1.535584	1.485228	-0.279426	-0.438703
10.928000	2.452110	1.768560	2.584718	0.419880
10.930000	1.403928	1.981060	-0.690849	1.063817
10.932000	1.216572	1.778679	-1.276337	0.450544
10.934000	1.874850	1.419454	0.780782	-0.638017
10.936000	1.773577	1.515585	0.464302	-0.346712
10.938000	2.158416	1.611716	1.666926	-0.055407
10.940000	1.490011	1.945643	-0.421842	0.956494
10.942000	1.176063	1.940584	-1.402929	0.941162
10.944000	0.973515	1.373919	-2.035889	-0.776004
10.946000	2.107780	1.530764	1.508686	-0.300717
10.948000	1.515329	1.424514	-0.342722	-0.622685
10.950000	2.244499	1.889989	1.935934	0.787844
10.952000	1.095044	1.955762	-1.656113	0.987158
10.954000	1.024152	1.576299	-1.877649	-0.162730
10.956000	2.036888	1.505466	1.287150	-0.377376
10.958000	1.565966	1.459930	-0.184482	-0.515362
10.960000	2.649593	1.733144	3.201854	0.312557
10.962000	1.150744	1.991179	-1.482049	1.094481
10.964000	1.520393	1.869750	-0.326898	0.726517
10.966000	1.343164	1.409335	-0.880737	-0.668681
10.968000	1.950806	1.530764	1.018142	-0.300717
10.970000	1.976124	1.449811	1.097262	-0.546026
10.972000	1.920423	1.986119	0.923198	1.079149
10.974000	0.917815	1.900108	-2.209953	0.818508
10.976000	0.907688	1.449811	-2.241601	-0.546026
10.978000	2.052079	1.561121	1.334622	-0.208726
10.980000	1.333037	1.348621	-0.912385	-0.852663
10.982000	2.862268	1.879869	3.866462	0.757180
10.984000	0.953261	1.965881	-2.099185	1.017822
10.986000	1.520393	1.733144	-0.326898	0.312557
10.988000	1.814086	1.490287	0.590894	-0.423371
10.990000	1.525456	1.454871	-0.311074	-0.530694
10.992000	2.421728	1.591478	2.489774	-0.116735
10.994000	1.074789	2.031655	-1.719409	1.217135
10.996000	1.368482	1.849512	-0.801617	0.665189
10.998000	0.917815	1.434633	-2.209953	-0.592022
11.000000	1.824214	1.551002	0.622542	-0.239389
11.002000	1.662176	1.328383	0.116174	-0.913990
11.004000	2.355900	2.046833	2.284062	1.263131
11.006000	1.034280	1.869750	-1.846001	0.726517
11.008000	1.211508	1.601597	-1.292161	-0.086071
11.010000	1.976124	1.566180	1.097262	-0.193394
11.012000	1.591284	1.363800	-0.105362	-0.806667
11.014000	2.963541	1.798917	4.182942	0.511871
11.016000	0.836796	1.960822	-2.463137	1.002490
11.018000	1.748258	1.803977	0.385182	0.527203
11.020000	1.358355	1.480168	-0.833265	-0.454035
11.022000	1.728004	1.475109	0.321886	-0.469367
11.024000	2.249563	1.404276	1.951758	-0.684013
11.026000	1.495074	2.036714	-0.406018	1.232467
11.028000	1.155808	1.788798	-1.466225	0.481207
11.030000	1.044407	1.525704	-1.814353	-0.316048
11.032000	1.652048	1.571240	0.084526	-0.178062
11.034000	1.515329	1.257550	-0.342722	-1.128636
11.036000	2.685039	1.945643	3.312622	0.956494
11.038000	0.968452	1.844453	-2.051713	0.649857
11.040000	1.616603	1.748322	-0.026242	0.358552
11.042000	1.408992	1.545942	-0.675026	-0.254721
11.044000	1.809022	1.373919	0.575070	-0.776004
11.046000	2.674912	1.637013	3.280974	0.021252
11.048000	0.933006	1.930465	-2.162481	0.910499
11.050000	1.449501	1.783739	-0.548434	0.465875
11.052000	0.948197	1.515585	-2.115009	-0.346712
11.054000	1.773577	1.475109	0.464302	-0.469367
11.056000	1.834341	1.267669	0.654190	-1.097972
11.058000	2.077397	2.006357	1.413742	1.140476
11.060000	1.277336	1.778679	-1.086449	0.450544
11.062000	1.505202	1.677489	-0.374370	0.143907
11.064000	1.520393	1.561121	-0.326898	-0.208726
11.066000	1.753322	1.262610	0.401006	-1.113304
11.068000	2.735676	1.874810	3.470862	0.741848
11.070000	0.902624	1.849512	-2.257425	0.665189
11.072000	1.773577	1.788798	0.464302	0.481207
11.074000	0.846923	1.571240	-2.431489	-0.178062
11.076000	1.849532	1.384038	0.701662	-0.745340
11.078000	2.462237	1.510525	2.616366	-0.362044
11.080000	1.383673	1.965881	-0.754145	1.017822
11.082000	1.393801	1.753382	-0.722497	0.373884
11.084000	1.110235	1.692668	-1.608641	0.189902
11.086000	1.707749	1.475109	0.258590	-0.469367
11.088000	1.834341	1.252491	0.654190	-1.143968
11.090000	2.340709	1.976000	2.236590	1.048485
11.092000	1.069725	1.803977	-1.735233	0.527203
11.094000	1.768513	1.798917	0.448478	0.511871
11.096000	1.089980	1.535823	-1.671937	-0.285385
11.098000	1.884978	1.287907	0.812430	-1.036645
11.100000	2.553383	1.758441	2.901198	0.389216
11.102000	1.014025	1.895048	-1.909297	0.803176
11.104000	1.540647	1.753382	-0.263602	0.373884
11.106000	0.806414	1.682549	-2.558081	0.159239
11.108000	1.677367	1.363800	0.163646	-0.806667
11.110000	2.087525	1.399216	1.445390	-0.699344
11.112000	1.925487	1.981060	0.939022	1.063817
11.114000	1.449501	1.773620	-0.548434	0.435212
11.116000	1.545711	1.874810	-0.247778	0.741848
11.118000	1.246954	1.434633	-1.181393	-0.592022
11.120000	2.168544	1.313205	1.698574	-0.959986
11.122000	2.360964	1.920346	2.299886	0.879835
11.124000	1.039343	1.824215	-1.830177	0.588530
11.126000	1.560902	1.834334	-0.200306	0.619194
11.128000	0.624122	1.581359	-3.127745	-0.147398
11.130000	2.057143	1.308145	1.350446	-0.975317
11.132000	2.244499	1.586418	1.935934	-0.132066
11.134000	1.550775	1.915286	-0.231954	0.864503
11.136000	1.571030	1.753382	-0.168658	0.373884
11.138000	1.388737	1.864691	-0.738321	0.711185
11.140000	1.530520	1.343562	-0.295250	-0.867995
11.142000	2.052079	1.363800	1.334622	-0.806667
11.144000	2.128034	1.940584	1.571982	0.941162
11.146000	1.191254	1.763501	-1.355457	0.404548
11.148000	1.803959	1.945643	0.559246	0.956494
11.150000	0.502593	1.444752	-3.507521	-0.561358
11.152000	2.335645	1.333443	2.220766	-0.898658
11.154000	2.264754	1.768560	1.999230	0.419880
11.156000	1.322909	1.824215	-0.944033	0.588530
11.158000	1.616603	1.824215	-0.026242	0.588530
11.160000	0.725395	1.733144	-2.811265	0.312557
11.162000	2.133098	1.308145	1.587806	-0.975317
11.164000	1.829277	1.470049	0.638366	-0.484699
11.166000	2.036888	1.900108	1.287150	0.818508
11.168000	1.297591	1.758441	-1.023153	0.389216
11.170000	1.687494	1.976000	0.195294	1.048485
11.172000	1.155808	1.313205	-1.466225	-0.959986
11.174000	2.052079	1.404276	1.334622	-0.684013
11.176000	2.269817	1.859631	2.015054	0.695853
11.178000	1.054534	1.763501	-1.782705	0.404548
11.180000	1.621666	1.925405	-0.010418	0.895167
11.182000	0.224091	1.540883	-4.377841	-0.270053
11.184000	2.198926	1.343562	1.793518	-0.867995
11.186000	1.960933	1.601597	1.049790	-0.086071
11.188000	1.783704	1.839393	0.495950	0.634526
11.190000	1.758386	1.819155	0.416830	0.573198
11.192000	1.054534	1.935524	-1.782705	0.925830
11.194000	1.960933	1.298026	1.049790	-1.005981
11.196000	1.864723	1.459930	0.749134	-0.515362
11.198000	2.269817	1.869750	2.015054	0.726517
11.200000	1.257081	1.758441	-1.149745	0.389216
11.202000	1.621666	2.011417	-0.010418	1.155808
11.204000	0.705140	1.363800	-2.874561	-0.806667
11.206000	2.138162	1.419454	1.603630	-0.638017
11.208000	2.188798	1.682549	1.761870	0.159239
11.210000	1.474820	1.768560	-0.469314	0.419880
11.212000	1.783704	1.900108	0.495950	0.818508
11.214000	0.710204	1.733144	-2.858737	0.312557
11.216000	2.122971	1.368859	1.556158	-0.791335
11.218000	1.798895	1.500406	0.543422	-0.392708
11.220000	2.001442	1.834334	1.176382	0.619194
11.222000	1.439374	1.809036	-0.580082	0.542535
11.224000	1.469756	2.056952	-0.485138	1.293795
11.226000	1.221636	1.298026	-1.260513	-1.005981
11.228000	2.021697	1.475109	1.239678	-0.469367
11.230000	2.219180	1.743263	1.856814	0.343221
11.232000	1.535584	1.753382	-0.279426	0.373884
11.234000	1.241890	1.976000	-1.197217	1.048485
11.236000	0.487402	1.490287	-3.554993	-0.423371
11.238000	2.057143	1.424514	1.350446	-0.622685
11.240000	1.763449	1.525704	0.432654	-0.316048
11.242000	2.016633	1.763501	1.223854	0.404548
11.244000	1.576093	1.900108	-0.152834	0.818508
11.246000	1.292527	1.895048	-1.038977	0.803176
11.248000	1.753322	1.333443	0.401006	-0.898658
11.250000	1.884978	1.500406	0.812430	-0.392708
11.252000	2.072334	1.738203	1.397918	0.327889
11.254000	1.540647	1.814096	-0.263602	0.557866
11.256000	1.322909	2.051893	-0.944033	1.278463
11.258000	0.654504	1.358740	-3.032801	-0.821999
11.260000	2.143225	1.480168	1.619454	-0.454035
11.262000	1.722940	1.566180	0.306062	-0.193394
11.264000	2.062206	1.763501	1.366270	0.404548
11.266000	1.484947	1.970941	-0.437666	1.033153
11.268000	0.862115	1.662311	-2.384017	0.097911
11.270000	2.117907	1.429573	1.540334	-0.607353
11.272000	1.839405	1.505466	0.670014	-0.377376
11.274000	2.239435	1.712906	1.920110	0.251230
11.276000	1.236827	1.910227	-1.213041	0.849171
11.278000	1.490011	1.965881	-0.421842	1.017822
11.280000	1.201381	1.338502	-1.323809	-0.883326
11.282000	2.052079	1.505466	1.334622	-0.377376
11.284000	1.849532	1.540883	0.701662	-0.270053
11.286000	1.945742	1.849512	1.002318	0.665189
11.288000	1.105171	1.960822	-1.624465	1.002490
11.290000	0.674758	1.459930	-2.969505	-0.515362
11.292000	2.087525	1.495347	1.445390	-0.408039
11.294000	1.530520	1.475109	-0.295250	-0.469367
11.296000	2.512874	1.763501	2.774606	0.404548
11.298000	1.378610	1.981060	-0.769969	1.063817
11.300000	1.322909	1.824215	-0.944033	0.588530
11.302000	1.753322	1.409335	0.401006	-0.668681
11.304000	1.824214	1.525704	0.622542	-0.316048
11.306000	2.087525	1.566180	1.445390	-0.193394
11.308000	1.581157	1.945643	-0.137010	0.956494
11.310000	1.089980	1.935524	-1.671937	0.925830
11.312000	0.897560	1.399216	-2.273249	-0.699344
11.314000	2.082461	1.540883	1.429566	-0.270053
11.316000	1.383673	1.409335	-0.754145	-0.668681
11.318000	2.426791	1.884929	2.505598	0.772512
11.320000	1.115298	1.945643	-1.592817	0.956494
11.322000	1.155808	1.631954	-1.466225	0.005920
11.324000	1.986251	1.495347	1.128910	-0.408039
11.326000	1.565966	1.464990	-0.184482	-0.500030
11.328000	2.604020	1.702787	3.059438	0.220566
11.330000	1.140617	1.991179	-1.513697	1.094481
11.332000	1.495074	1.879869	-0.406018	0.757180
11.334000	1.196317	1.414395	-1.339633	-0.653349
11.336000	1.960933	1.535823	1.049790	-0.285385
11.338000	1.890041	1.409335	0.828254	-0.668681
11.340000	2.092589	1.996238	1.461214	1.109813
11.342000	0.943133	1.895048	-2.130833	0.803176
11.344000	0.973515	1.495347	-2.035889	-0.408039
11.346000	2.107780	1.556061	1.508686	-0.224057
11.348000	1.363419	1.348621	-0.817441	-0.852663
11.350000	2.933159	1.859631	4.087998	0.695853
11.352000	0.917815	1.965881	-2.209953	1.017822
11.354000	1.611539	1.768560	-0.042066	0.419880
11.356000	1.687494	1.480168	0.195294	-0.454035
11.358000	1.555839	1.459930	-0.216130	-0.515362
11.360000	2.350836	1.530764	2.268238	-0.300717
11.362000	1.145681	2.046833	-1.497873	1.263131
11.364000	1.246954	1.839393	-1.181393	0.634526
11.366000	0.862115	1.454871	-2.384017	-0.530694
11.368000	1.758386	1.556061	0.416830	-0.224057
11.370000	1.565966	1.303086	-0.184482	-0.990649
11.372000	2.502747	2.031655	2.742958	1.217135
11.374000	1.059598	1.879869	-1.766881	0.757180
11.376000	1.333037	1.662311	-0.912385	0.097911
11.378000	1.864723	1.556061	0.749134	-0.224057
11.380000	1.631794	1.373919	0.021230	-0.776004
11.382000	2.897713	1.738203	3.977230	0.327889
11.384000	0.851987	1.950703	-2.415665	0.971826
11.386000	1.667239	1.803977	0.131998	0.527203
11.388000	1.216572	1.485228	-1.276337	-0.438703
11.390000	1.758386	1.480168	0.416830	-0.454035
11.392000	2.122971	1.353681	1.556158	-0.837331
11.394000	1.728004	2.021536	0.321886	1.186472
11.396000	1.206445	1.783739	-1.307985	0.465875
11.398000	1.186190	1.566180	-1.371281	-0.193394
11.400000	1.662176	1.581359	0.116174	-0.147398
11.402000	1.540647	1.257550	-0.263602	-1.128636
11.404000	2.730612	1.915286	3.455038	0.864503
11.406000	0.938070	1.849512	-2.146657	0.665189
11.408000	1.692558	1.768560	0.211118	0.419880
11.410000	1.196317	1.551002	-1.339633	-0.239389
11.412000	1.854596	1.384038	0.717486	-0.745340
11.414000	2.634402	1.591478	3.154382	-0.116735
11.416000	1.014025	1.935524	-1.909297	0.925830
